_id,exam_name,exam_number,exam_sub,exam_sub_id,exam_term,exam_score,stu_id,stu_rank,cla_id
9576,2017学年度第二学期期末考试,298,数学,2,2017-2018-2,71,14615,44,906
9577,2017学年度第二学期期末考试,298,数学,2,2017-2018-2,47,15002,45,906
9578,2017学年度第二学期期末考试,298,语文,1,2017-2018-2,124,14528,1,906
9579,2017学年度第二学期期末考试,298,语文,1,2017-2018-2,116,14517,2,906
9580,2017学年度第二学期期末考试,298,语文,1,2017-2018-2,113,14730,3,906
9581,2017学年度第二学期期末考试,298,语文,1,2017-2018-2,113,14533,4,906
9582,2017学年度第二学期期末考试,298,语文,1,2017-2018-2,112,14754,5,906
9583,2017学年度第二学期期末考试,298,语文,1,2017-2018-2,112,14521,6,906
9584,2017学年度第二学期期末考试,298,语文,1,2017-2018-2,112,14532,7,906
9585,2017学年度第二学期期末考试,298,语文,1,2017-2018-2,111,14862,8,906
9586,2017学年度第二学期期末考试,298,语文,1,2017-2018-2,110,14602,9,906
9587,2017学年度第二学期期末考试,298,语文,1,2017-2018-2,110,14607,10,906
9588,2017学年度第二学期期末考试,298,语文,1,2017-2018-2,110,14685,11,906
9589,2017学年度第二学期期末考试,298,语文,1,2017-2018-2,110,14820,12,906
9590,2017学年度第二学期期末考试,298,语文,1,2017-2018-2,110,14877,13,906
9591,2017学年度第二学期期末考试,298,语文,1,2017-2018-2,109,14696,14,906
9592,2017学年度第二学期期末考试,298,语文,1,2017-2018-2,109,14747,15,906
9593,2017学年度第二学期期末考试,298,语文,1,2017-2018-2,109,14879,16,906
9594,2017学年度第二学期期末考试,298,语文,1,2017-2018-2,108,14652,17,906
9595,2017学年度第二学期期末考试,298,语文,1,2017-2018-2,107,14778,18,906
9596,2017学年度第二学期期末考试,298,语文,1,2017-2018-2,107,14809,19,906
9597,2017学年度第二学期期末考试,298,语文,1,2017-2018-2,107,14540,20,906
9598,2017学年度第二学期期末考试,298,语文,1,2017-2018-2,106,14673,21,906
9599,2017学年度第二学期期末考试,298,语文,1,2017-2018-2,106,14742,22,906
9600,2017学年度第二学期期末考试,298,语文,1,2017-2018-2,105,14641,23,906
9601,2017学年度第二学期期末考试,298,语文,1,2017-2018-2,105,14845,24,906
9602,2017学年度第二学期期末考试,298,语文,1,2017-2018-2,104,14605,25,906
9603,2017学年度第二学期期末考试,298,语文,1,2017-2018-2,104,14853,26,906
9604,2017学年度第二学期期末考试,298,语文,1,2017-2018-2,103,14675,27,906
9605,2017学年度第二学期期末考试,298,语文,1,2017-2018-2,103,14851,28,906
9606,2017学年度第二学期期末考试,298,语文,1,2017-2018-2,103,14531,29,906
9607,2017学年度第二学期期末考试,298,语文,1,2017-2018-2,102,14635,30,906
9608,2017学年度第二学期期末考试,298,语文,1,2017-2018-2,102,14757,31,906
9609,2017学年度第二学期期末考试,298,语文,1,2017-2018-2,101,14599,32,906
9610,2017学年度第二学期期末考试,298,语文,1,2017-2018-2,101,14621,33,906
9611,2017学年度第二学期期末考试,298,语文,1,2017-2018-2,101,14657,34,906
9612,2017学年度第二学期期末考试,298,语文,1,2017-2018-2,101,14744,35,906
9613,2017学年度第二学期期末考试,298,语文,1,2017-2018-2,100,14615,36,906
9614,2017学年度第二学期期末考试,298,语文,1,2017-2018-2,100,14649,37,906
9615,2017学年度第二学期期末考试,298,语文,1,2017-2018-2,100,15002,38,906
9616,2017学年度第二学期期末考试,298,语文,1,2017-2018-2,99,14709,39,906
9617,2017学年度第二学期期末考试,298,语文,1,2017-2018-2,98,14805,40,906
9618,2017学年度第二学期期末考试,298,语文,1,2017-2018-2,97,14824,41,906
9619,2017学年度第二学期期末考试,298,语文,1,2017-2018-2,97,14752,42,906
9620,2017学年度第二学期期末考试,298,语文,1,2017-2018-2,95,14608,43,906
9621,2017学年度第二学期期末考试,298,语文,1,2017-2018-2,94,15004,44,906
9622,2017学年度第二学期期末考试,298,语文,1,2017-2018-2,88,14530,45,906
9623,2017学年度第二学期期中考试,292,政治,17,2017-2018-2,92,14635,1,906
9624,2017学年度第二学期期中考试,292,政治,17,2017-2018-2,84,14675,2,906
9625,2017学年度第二学期期中考试,292,政治,17,2017-2018-2,82,14649,3,906
9626,2017学年度第二学期期中考试,292,政治,17,2017-2018-2,81,14824,4,906
9627,2017学年度第二学期期中考试,292,政治,17,2017-2018-2,79,14742,5,906
9628,2017学年度第二学期期中考试,292,政治,17,2017-2018-2,79,14877,6,906
9629,2017学年度第二学期期中考试,292,政治,17,2017-2018-2,78,14531,7,906
9630,2017学年度第二学期期中考试,292,政治,17,2017-2018-2,78,14532,8,906
9631,2017学年度第二学期期中考试,292,政治,17,2017-2018-2,76,14605,9,906
9632,2017学年度第二学期期中考试,292,政治,17,2017-2018-2,75,14621,10,906
9633,2017学年度第二学期期中考试,292,政治,17,2017-2018-2,75,14809,11,906
9634,2017学年度第二学期期中考试,292,政治,17,2017-2018-2,75,14528,12,906
9635,2017学年度第二学期期中考试,292,政治,17,2017-2018-2,73,14602,13,906
9636,2017学年度第二学期期中考试,292,政治,17,2017-2018-2,72,14820,14,906
9637,2017学年度第二学期期中考试,292,政治,17,2017-2018-2,72,14517,15,906
9638,2017学年度第二学期期中考试,292,政治,17,2017-2018-2,72,14521,16,906
9639,2017学年度第二学期期中考试,292,政治,17,2017-2018-2,71,14862,17,906
9640,2017学年度第二学期期中考试,292,政治,17,2017-2018-2,70,14607,18,906
9641,2017学年度第二学期期中考试,292,政治,17,2017-2018-2,70,14641,19,906
9642,2017学年度第二学期期中考试,292,政治,17,2017-2018-2,70,14747,20,906
9643,2017学年度第二学期期中考试,292,政治,17,2017-2018-2,70,14752,21,906
9644,2017学年度第二学期期中考试,292,政治,17,2017-2018-2,69,14608,22,906
9645,2017学年度第二学期期中考试,292,政治,17,2017-2018-2,69,14744,23,906
9646,2017学年度第二学期期中考试,292,政治,17,2017-2018-2,69,14757,24,906
9647,2017学年度第二学期期中考试,292,政治,17,2017-2018-2,68,15004,25,906
9648,2017学年度第二学期期中考试,292,政治,17,2017-2018-2,67,14652,26,906
9649,2017学年度第二学期期中考试,292,政治,17,2017-2018-2,67,14696,27,906
9650,2017学年度第二学期期中考试,292,政治,17,2017-2018-2,67,14754,28,906
9651,2017学年度第二学期期中考试,292,政治,17,2017-2018-2,67,14845,29,906
9652,2017学年度第二学期期中考试,292,政治,17,2017-2018-2,67,14879,30,906
9653,2017学年度第二学期期中考试,292,政治,17,2017-2018-2,66,14599,31,906
9654,2017学年度第二学期期中考试,292,政治,17,2017-2018-2,66,14805,32,906
9655,2017学年度第二学期期中考试,292,政治,17,2017-2018-2,65,14673,33,906
9656,2017学年度第二学期期中考试,292,政治,17,2017-2018-2,61,14778,34,906
9657,2017学年度第二学期期中考试,292,政治,17,2017-2018-2,59,14730,35,906
9658,2017学年度第二学期期中考试,292,政治,17,2017-2018-2,58,14657,36,906
9659,2017学年度第二学期期中考试,292,政治,17,2017-2018-2,57,14530,37,906
9660,2017学年度第二学期期中考试,292,政治,17,2017-2018-2,57,14533,38,906
9661,2017学年度第二学期期中考试,292,政治,17,2017-2018-2,55,14709,39,906
9662,2017学年度第二学期期中考试,292,政治,17,2017-2018-2,54,14615,40,906
9663,2017学年度第二学期期中考试,292,政治,17,2017-2018-2,54,14851,41,906
9664,2017学年度第二学期期中考试,292,政治,17,2017-2018-2,54,14540,42,906
9665,2017学年度第二学期期中考试,292,政治,17,2017-2018-2,50,14853,43,906
9666,2017学年度第二学期期中考试,292,政治,17,2017-2018-2,46,14685,44,906
9667,2017学年度第二学期期中考试,292,政治,17,2017-2018-2,24,15002,45,906
9668,2017学年度第二学期期中考试,292,地理,8,2017-2018-2,87,14528,1,906
9669,2017学年度第二学期期中考试,292,地理,8,2017-2018-2,82,14621,2,906
9670,2017学年度第二学期期中考试,292,地理,8,2017-2018-2,82,14649,3,906
9671,2017学年度第二学期期中考试,292,地理,8,2017-2018-2,81,14602,4,906
9672,2017学年度第二学期期中考试,292,地理,8,2017-2018-2,81,14742,5,906
9673,2017学年度第二学期期中考试,292,地理,8,2017-2018-2,80,14605,6,906
9674,2017学年度第二学期期中考试,292,地理,8,2017-2018-2,80,14532,7,906
9675,2017学年度第二学期期中考试,292,地理,8,2017-2018-2,79,14754,8,906
9676,2017学年度第二学期期中考试,292,地理,8,2017-2018-2,79,14757,9,906
9677,2017学年度第二学期期中考试,292,地理,8,2017-2018-2,79,14851,10,906
9678,2017学年度第二学期期中考试,292,地理,8,2017-2018-2,78,14641,11,906
9679,2017学年度第二学期期中考试,292,地理,8,2017-2018-2,77,14824,12,906
9680,2017学年度第二学期期中考试,292,地理,8,2017-2018-2,77,14673,13,906
9681,2017学年度第二学期期中考试,292,地理,8,2017-2018-2,77,14845,14,906
9682,2017学年度第二学期期中考试,292,地理,8,2017-2018-2,77,14531,15,906
9683,2017学年度第二学期期中考试,292,地理,8,2017-2018-2,76,14853,16,906
9684,2017学年度第二学期期中考试,292,地理,8,2017-2018-2,75,14599,17,906
9685,2017学年度第二学期期中考试,292,地理,8,2017-2018-2,74,14675,18,906
9686,2017学年度第二学期期中考试,292,地理,8,2017-2018-2,74,15004,19,906
9687,2017学年度第二学期期中考试,292,地理,8,2017-2018-2,73,14652,20,906
9688,2017学年度第二学期期中考试,292,地理,8,2017-2018-2,73,14752,21,906
9689,2017学年度第二学期期中考试,292,地理,8,2017-2018-2,73,14805,22,906
9690,2017学年度第二学期期中考试,292,地理,8,2017-2018-2,73,14877,23,906
9691,2017学年度第二学期期中考试,292,地理,8,2017-2018-2,72,14608,24,906
9692,2017学年度第二学期期中考试,292,地理,8,2017-2018-2,72,14635,25,906
9693,2017学年度第二学期期中考试,292,地理,8,2017-2018-2,72,14747,26,906
9694,2017学年度第二学期期中考试,292,地理,8,2017-2018-2,72,14809,27,906
9695,2017学年度第二学期期中考试,292,地理,8,2017-2018-2,72,14521,28,906
9696,2017学年度第二学期期中考试,292,地理,8,2017-2018-2,70,14820,29,906
9697,2017学年度第二学期期中考试,292,地理,8,2017-2018-2,70,14862,30,906
9698,2017学年度第二学期期中考试,292,地理,8,2017-2018-2,70,14533,31,906
9699,2017学年度第二学期期中考试,292,地理,8,2017-2018-2,68,14696,32,906
9700,2017学年度第二学期期中考试,292,地理,8,2017-2018-2,68,14530,33,906
9701,2017学年度第二学期期中考试,292,地理,8,2017-2018-2,67,14778,34,906
9702,2017学年度第二学期期中考试,292,地理,8,2017-2018-2,67,14517,35,906
9703,2017学年度第二学期期中考试,292,地理,8,2017-2018-2,66,14607,36,906
9704,2017学年度第二学期期中考试,292,地理,8,2017-2018-2,66,14879,37,906
9705,2017学年度第二学期期中考试,292,地理,8,2017-2018-2,65,14685,38,906
9706,2017学年度第二学期期中考试,292,地理,8,2017-2018-2,65,14730,39,906
9707,2017学年度第二学期期中考试,292,地理,8,2017-2018-2,65,14744,40,906
9708,2017学年度第二学期期中考试,292,地理,8,2017-2018-2,62,14657,41,906
9709,2017学年度第二学期期中考试,292,地理,8,2017-2018-2,60,14615,42,906
9710,2017学年度第二学期期中考试,292,地理,8,2017-2018-2,60,14540,43,906
9711,2017学年度第二学期期中考试,292,地理,8,2017-2018-2,58,14709,44,906
9712,2017学年度第二学期期中考试,292,地理,8,2017-2018-2,56,15002,45,906
9713,2017学年度第二学期期中考试,292,历史,7,2017-2018-2,86,14641,1,906
9714,2017学年度第二学期期中考试,292,历史,7,2017-2018-2,81,14528,2,906
9715,2017学年度第二学期期中考试,292,历史,7,2017-2018-2,79,14675,3,906
9716,2017学年度第二学期期中考试,292,历史,7,2017-2018-2,78,14754,4,906
9717,2017学年度第二学期期中考试,292,历史,7,2017-2018-2,78,14879,5,906
9718,2017学年度第二学期期中考试,292,历史,7,2017-2018-2,78,14531,6,906
9719,2017学年度第二学期期中考试,292,历史,7,2017-2018-2,76,14602,7,906
9720,2017学年度第二学期期中考试,292,历史,7,2017-2018-2,76,14635,8,906
9721,2017学年度第二学期期中考试,292,历史,7,2017-2018-2,71,14805,9,906
9722,2017学年度第二学期期中考试,292,历史,7,2017-2018-2,71,14845,10,906
9723,2017学年度第二学期期中考试,292,历史,7,2017-2018-2,71,14530,11,906
9724,2017学年度第二学期期中考试,292,历史,7,2017-2018-2,70,14608,12,906
9725,2017学年度第二学期期中考试,292,历史,7,2017-2018-2,70,14744,13,906
9726,2017学年度第二学期期中考试,292,历史,7,2017-2018-2,70,14747,14,906
9727,2017学年度第二学期期中考试,292,历史,7,2017-2018-2,70,15004,15,906
9728,2017学年度第二学期期中考试,292,历史,7,2017-2018-2,69,14877,16,906
9729,2017学年度第二学期期中考试,292,历史,7,2017-2018-2,69,14532,17,906
9730,2017学年度第二学期期中考试,292,历史,7,2017-2018-2,67,14657,18,906
9731,2017学年度第二学期期中考试,292,历史,7,2017-2018-2,67,14757,19,906
9732,2017学年度第二学期期中考试,292,历史,7,2017-2018-2,65,14621,20,906
9733,2017学年度第二学期期中考试,292,历史,7,2017-2018-2,64,14652,21,906
9734,2017学年度第二学期期中考试,292,历史,7,2017-2018-2,64,14809,22,906
9735,2017学年度第二学期期中考试,292,历史,7,2017-2018-2,64,14820,23,906
9736,2017学年度第二学期期中考试,292,历史,7,2017-2018-2,64,14862,24,906
9737,2017学年度第二学期期中考试,292,历史,7,2017-2018-2,63,14696,25,906
9738,2017学年度第二学期期中考试,292,历史,7,2017-2018-2,63,14517,26,906
9739,2017学年度第二学期期中考试,292,历史,7,2017-2018-2,63,14521,27,906
9740,2017学年度第二学期期中考试,292,历史,7,2017-2018-2,62,14752,28,906
9741,2017学年度第二学期期中考试,292,历史,7,2017-2018-2,62,14778,29,906
9742,2017学年度第二学期期中考试,292,历史,7,2017-2018-2,61,14607,30,906
9743,2017学年度第二学期期中考试,292,历史,7,2017-2018-2,61,14824,31,906
9744,2017学年度第二学期期中考试,292,历史,7,2017-2018-2,60,14599,32,906
9745,2017学年度第二学期期中考试,292,历史,7,2017-2018-2,60,14605,33,906
9746,2017学年度第二学期期中考试,292,历史,7,2017-2018-2,60,14649,34,906
9747,2017学年度第二学期期中考试,292,历史,7,2017-2018-2,60,14685,35,906
9748,2017学年度第二学期期中考试,292,历史,7,2017-2018-2,60,14742,36,906
9749,2017学年度第二学期期中考试,292,历史,7,2017-2018-2,60,14533,37,906
9750,2017学年度第二学期期中考试,292,历史,7,2017-2018-2,56,14709,38,906
9751,2017学年度第二学期期中考试,292,历史,7,2017-2018-2,55,14673,39,906
9752,2017学年度第二学期期中考试,292,历史,7,2017-2018-2,53,14730,40,906
9753,2017学年度第二学期期中考试,292,历史,7,2017-2018-2,52,14851,41,906
9754,2017学年度第二学期期中考试,292,历史,7,2017-2018-2,51,14853,42,906
9755,2017学年度第二学期期中考试,292,历史,7,2017-2018-2,50,15002,43,906
9756,2017学年度第二学期期中考试,292,历史,7,2017-2018-2,49,14540,44,906
9757,2017学年度第二学期期中考试,292,历史,7,2017-2018-2,44,14615,45,906
9758,2017学年度第二学期期中考试,292,生物,6,2017-2018-2,87,14528,1,906
9759,2017学年度第二学期期中考试,292,生物,6,2017-2018-2,86,14532,2,906
9760,2017学年度第二学期期中考试,292,生物,6,2017-2018-2,84,14862,3,906
9761,2017学年度第二学期期中考试,292,生物,6,2017-2018-2,83,14853,4,906
9762,2017学年度第二学期期中考试,292,生物,6,2017-2018-2,82,14530,5,906
9763,2017学年度第二学期期中考试,292,生物,6,2017-2018-2,81,14607,6,906
9764,2017学年度第二学期期中考试,292,生物,6,2017-2018-2,80,14742,7,906
9765,2017学年度第二学期期中考试,292,生物,6,2017-2018-2,78,14752,8,906
9766,2017学年度第二学期期中考试,292,生物,6,2017-2018-2,78,14809,9,906
9767,2017学年度第二学期期中考试,292,生物,6,2017-2018-2,77,14652,10,906
9768,2017学年度第二学期期中考试,292,生物,6,2017-2018-2,77,14517,11,906
9769,2017学年度第二学期期中考试,292,生物,6,2017-2018-2,76,14531,12,906
9770,2017学年度第二学期期中考试,292,生物,6,2017-2018-2,75,14641,13,906
9771,2017学年度第二学期期中考试,292,生物,6,2017-2018-2,75,14685,14,906
9772,2017学年度第二学期期中考试,292,生物,6,2017-2018-2,75,14747,15,906
9773,2017学年度第二学期期中考试,292,生物,6,2017-2018-2,75,15004,16,906
9774,2017学年度第二学期期中考试,292,生物,6,2017-2018-2,73,14824,17,906
9775,2017学年度第二学期期中考试,292,生物,6,2017-2018-2,72,14675,18,906
9776,2017学年度第二学期期中考试,292,生物,6,2017-2018-2,71,14599,19,906
9777,2017学年度第二学期期中考试,292,生物,6,2017-2018-2,71,14730,20,906
9778,2017学年度第二学期期中考试,292,生物,6,2017-2018-2,71,14757,21,906
9779,2017学年度第二学期期中考试,292,生物,6,2017-2018-2,71,14533,22,906
9780,2017学年度第二学期期中考试,292,生物,6,2017-2018-2,70,14649,23,906
9781,2017学年度第二学期期中考试,292,生物,6,2017-2018-2,70,14754,24,906
9782,2017学年度第二学期期中考试,292,生物,6,2017-2018-2,70,14879,25,906
9783,2017学年度第二学期期中考试,292,生物,6,2017-2018-2,68,14621,26,906
9784,2017学年度第二学期期中考试,292,生物,6,2017-2018-2,68,14744,27,906
9785,2017学年度第二学期期中考试,292,生物,6,2017-2018-2,67,14605,28,906
9786,2017学年度第二学期期中考试,292,生物,6,2017-2018-2,66,14635,29,906
9787,2017学年度第二学期期中考试,292,生物,6,2017-2018-2,66,14673,30,906
9788,2017学年度第二学期期中考试,292,生物,6,2017-2018-2,66,14696,31,906
9789,2017学年度第二学期期中考试,292,生物,6,2017-2018-2,65,14778,32,906
9790,2017学年度第二学期期中考试,292,生物,6,2017-2018-2,64,14820,33,906
9791,2017学年度第二学期期中考试,292,生物,6,2017-2018-2,63,14602,34,906
9792,2017学年度第二学期期中考试,292,生物,6,2017-2018-2,63,14805,35,906
9793,2017学年度第二学期期中考试,292,生物,6,2017-2018-2,62,14877,36,906
9794,2017学年度第二学期期中考试,292,生物,6,2017-2018-2,59,14709,37,906
9795,2017学年度第二学期期中考试,292,生物,6,2017-2018-2,58,14657,38,906
9796,2017学年度第二学期期中考试,292,生物,6,2017-2018-2,58,14845,39,906
9797,2017学年度第二学期期中考试,292,生物,6,2017-2018-2,58,14851,40,906
9798,2017学年度第二学期期中考试,292,生物,6,2017-2018-2,57,14540,41,906
9799,2017学年度第二学期期中考试,292,生物,6,2017-2018-2,55,14608,42,906
9800,2017学年度第二学期期中考试,292,生物,6,2017-2018-2,52,14615,43,906
9801,2017学年度第二学期期中考试,292,生物,6,2017-2018-2,52,14521,44,906
9802,2017学年度第二学期期中考试,292,生物,6,2017-2018-2,47,15002,45,906
9803,2017学年度第二学期期中考试,292,化学,5,2017-2018-2,94,14809,1,906
9804,2017学年度第二学期期中考试,292,化学,5,2017-2018-2,90,14641,2,906
9805,2017学年度第二学期期中考试,292,化学,5,2017-2018-2,90,14675,3,906
9806,2017学年度第二学期期中考试,292,化学,5,2017-2018-2,86,14532,4,906
9807,2017学年度第二学期期中考试,292,化学,5,2017-2018-2,81,14862,5,906
9808,2017学年度第二学期期中考试,292,化学,5,2017-2018-2,81,14528,6,906
9809,2017学年度第二学期期中考试,292,化学,5,2017-2018-2,80,14744,7,906
9810,2017学年度第二学期期中考试,292,化学,5,2017-2018-2,76,14602,8,906
9811,2017学年度第二学期期中考试,292,化学,5,2017-2018-2,76,14757,9,906
9812,2017学年度第二学期期中考试,292,化学,5,2017-2018-2,76,15004,10,906
9813,2017学年度第二学期期中考试,292,化学,5,2017-2018-2,75,14696,11,906
9814,2017学年度第二学期期中考试,292,化学,5,2017-2018-2,75,14531,12,906
9815,2017学年度第二学期期中考试,292,化学,5,2017-2018-2,74,14709,13,906
9816,2017学年度第二学期期中考试,292,化学,5,2017-2018-2,73,14879,14,906
9817,2017学年度第二学期期中考试,292,化学,5,2017-2018-2,72,14607,15,906
9818,2017学年度第二学期期中考试,292,化学,5,2017-2018-2,71,14605,16,906
9819,2017学年度第二学期期中考试,292,化学,5,2017-2018-2,71,14621,17,906
9820,2017学年度第二学期期中考试,292,化学,5,2017-2018-2,71,14517,18,906
9821,2017学年度第二学期期中考试,292,化学,5,2017-2018-2,70,14747,19,906
9822,2017学年度第二学期期中考试,292,化学,5,2017-2018-2,70,14820,20,906
9823,2017学年度第二学期期中考试,292,化学,5,2017-2018-2,69,14649,21,906
9824,2017学年度第二学期期中考试,292,化学,5,2017-2018-2,68,14635,22,906
9825,2017学年度第二学期期中考试,292,化学,5,2017-2018-2,68,14652,23,906
9826,2017学年度第二学期期中考试,292,化学,5,2017-2018-2,68,14742,24,906
9827,2017学年度第二学期期中考试,292,化学,5,2017-2018-2,67,14608,25,906
9828,2017学年度第二学期期中考试,292,化学,5,2017-2018-2,67,14730,26,906
9829,2017学年度第二学期期中考试,292,化学,5,2017-2018-2,66,14877,27,906
9830,2017学年度第二学期期中考试,292,化学,5,2017-2018-2,64,14824,28,906
9831,2017学年度第二学期期中考试,292,化学,5,2017-2018-2,64,14754,29,906
9832,2017学年度第二学期期中考试,292,化学,5,2017-2018-2,64,14845,30,906
9833,2017学年度第二学期期中考试,292,化学,5,2017-2018-2,62,14530,31,906
9834,2017学年度第二学期期中考试,292,化学,5,2017-2018-2,62,14540,32,906
9835,2017学年度第二学期期中考试,292,化学,5,2017-2018-2,61,14752,33,906
9836,2017学年度第二学期期中考试,292,化学,5,2017-2018-2,58,14673,34,906
9837,2017学年度第二学期期中考试,292,化学,5,2017-2018-2,57,14805,35,906
9838,2017学年度第二学期期中考试,292,化学,5,2017-2018-2,56,14521,36,906
9839,2017学年度第二学期期中考试,292,化学,5,2017-2018-2,54,14851,37,906
9840,2017学年度第二学期期中考试,292,化学,5,2017-2018-2,54,14853,38,906
9841,2017学年度第二学期期中考试,292,化学,5,2017-2018-2,53,14599,39,906
9842,2017学年度第二学期期中考试,292,化学,5,2017-2018-2,50,14615,40,906
9843,2017学年度第二学期期中考试,292,化学,5,2017-2018-2,47,14657,41,906
9844,2017学年度第二学期期中考试,292,化学,5,2017-2018-2,43,14533,42,906
9845,2017学年度第二学期期中考试,292,化学,5,2017-2018-2,40,14685,43,906
9846,2017学年度第二学期期中考试,292,化学,5,2017-2018-2,39,14778,44,906
9847,2017学年度第二学期期中考试,292,化学,5,2017-2018-2,39,15002,45,906
9848,2017学年度第二学期期中考试,292,物理,4,2017-2018-2,94,14675,1,906
9849,2017学年度第二学期期中考试,292,物理,4,2017-2018-2,93,14649,2,906
9850,2017学年度第二学期期中考试,292,物理,4,2017-2018-2,93,14652,3,906
9851,2017学年度第二学期期中考试,292,物理,4,2017-2018-2,93,14528,4,906
9852,2017学年度第二学期期中考试,292,物理,4,2017-2018-2,91,14608,5,906
9853,2017学年度第二学期期中考试,292,物理,4,2017-2018-2,91,14820,6,906
9854,2017学年度第二学期期中考试,292,物理,4,2017-2018-2,90,14607,7,906
9855,2017学年度第二学期期中考试,292,物理,4,2017-2018-2,90,14742,8,906
9856,2017学年度第二学期期中考试,292,物理,4,2017-2018-2,90,14862,9,906
9857,2017学年度第二学期期中考试,292,物理,4,2017-2018-2,89,14531,10,906
9858,2017学年度第二学期期中考试,292,物理,4,2017-2018-2,88,14778,11,906
9859,2017学年度第二学期期中考试,292,物理,4,2017-2018-2,88,14877,12,906
9860,2017学年度第二学期期中考试,292,物理,4,2017-2018-2,86,14696,13,906
9861,2017学年度第二学期期中考试,292,物理,4,2017-2018-2,84,14530,14,906
9862,2017学年度第二学期期中考试,292,物理,4,2017-2018-2,83,15004,15,906
9863,2017学年度第二学期期中考试,292,物理,4,2017-2018-2,82,14853,16,906
9864,2017学年度第二学期期中考试,292,物理,4,2017-2018-2,80,14533,17,906
9865,2017学年度第二学期期中考试,292,物理,4,2017-2018-2,79,14635,18,906
9866,2017学年度第二学期期中考试,292,物理,4,2017-2018-2,79,14805,19,906
9867,2017学年度第二学期期中考试,292,物理,4,2017-2018-2,78,14744,20,906
9868,2017学年度第二学期期中考试,292,物理,4,2017-2018-2,78,14752,21,906
9869,2017学年度第二学期期中考试,292,物理,4,2017-2018-2,78,14879,22,906
9870,2017学年度第二学期期中考试,292,物理,4,2017-2018-2,77,14605,23,906
9871,2017学年度第二学期期中考试,292,物理,4,2017-2018-2,77,14747,24,906
9872,2017学年度第二学期期中考试,292,物理,4,2017-2018-2,74,14641,25,906
9873,2017学年度第二学期期中考试,292,物理,4,2017-2018-2,74,14809,26,906
9874,2017学年度第二学期期中考试,292,物理,4,2017-2018-2,73,14599,27,906
9875,2017学年度第二学期期中考试,292,物理,4,2017-2018-2,72,14621,28,906
9876,2017学年度第二学期期中考试,292,物理,4,2017-2018-2,72,14673,29,906
9877,2017学年度第二学期期中考试,292,物理,4,2017-2018-2,72,14757,30,906
9878,2017学年度第二学期期中考试,292,物理,4,2017-2018-2,71,14824,31,906
9879,2017学年度第二学期期中考试,292,物理,4,2017-2018-2,71,14851,32,906
9880,2017学年度第二学期期中考试,292,物理,4,2017-2018-2,70,14685,33,906
9881,2017学年度第二学期期中考试,292,物理,4,2017-2018-2,70,14517,34,906
9882,2017学年度第二学期期中考试,292,物理,4,2017-2018-2,69,14532,35,906
9883,2017学年度第二学期期中考试,292,物理,4,2017-2018-2,67,14730,36,906
9884,2017学年度第二学期期中考试,292,物理,4,2017-2018-2,63,14754,37,906
9885,2017学年度第二学期期中考试,292,物理,4,2017-2018-2,62,14602,38,906
9886,2017学年度第二学期期中考试,292,物理,4,2017-2018-2,60,14845,39,906
9887,2017学年度第二学期期中考试,292,物理,4,2017-2018-2,60,14521,40,906
9888,2017学年度第二学期期中考试,292,物理,4,2017-2018-2,55,14657,41,906
9889,2017学年度第二学期期中考试,292,物理,4,2017-2018-2,52,14709,42,906
9890,2017学年度第二学期期中考试,292,物理,4,2017-2018-2,51,14615,43,906
9891,2017学年度第二学期期中考试,292,物理,4,2017-2018-2,44,14540,44,906
9892,2017学年度第二学期期中考试,292,物理,4,2017-2018-2,42,15002,45,906
9893,2017学年度第二学期期中考试,292,英语,3,2017-2018-2,95,14528,1,906
9894,2017学年度第二学期期中考试,292,英语,3,2017-2018-2,92,14675,2,906
9895,2017学年度第二学期期中考试,292,英语,3,2017-2018-2,90,14757,3,906
9896,2017学年度第二学期期中考试,292,英语,3,2017-2018-2,89,14641,4,906
9897,2017学年度第二学期期中考试,292,英语,3,2017-2018-2,88,14696,5,906
9898,2017学年度第二学期期中考试,292,英语,3,2017-2018-2,87,14809,6,906
9899,2017学年度第二学期期中考试,292,英语,3,2017-2018-2,86,14635,7,906
9900,2017学年度第二学期期中考试,292,英语,3,2017-2018-2,86,14730,8,906
9901,2017学年度第二学期期中考试,292,英语,3,2017-2018-2,86,14517,9,906
9902,2017学年度第二学期期中考试,292,英语,3,2017-2018-2,85,14862,10,906
9903,2017学年度第二学期期中考试,292,英语,3,2017-2018-2,84,14820,11,906
9904,2017学年度第二学期期中考试,292,英语,3,2017-2018-2,84,14521,12,906
9905,2017学年度第二学期期中考试,292,英语,3,2017-2018-2,84,14533,13,906
9906,2017学年度第二学期期中考试,292,英语,3,2017-2018-2,83,14599,14,906
9907,2017学年度第二学期期中考试,292,英语,3,2017-2018-2,83,14673,15,906
9908,2017学年度第二学期期中考试,292,英语,3,2017-2018-2,83,14845,16,906
9909,2017学年度第二学期期中考试,292,英语,3,2017-2018-2,83,14877,17,906
9910,2017学年度第二学期期中考试,292,英语,3,2017-2018-2,81,14607,18,906
9911,2017学年度第二学期期中考试,292,英语,3,2017-2018-2,81,14747,19,906
9912,2017学年度第二学期期中考试,292,英语,3,2017-2018-2,81,14778,20,906
9913,2017学年度第二学期期中考试,292,英语,3,2017-2018-2,81,15004,21,906
9914,2017学年度第二学期期中考试,292,英语,3,2017-2018-2,80,14621,22,906
9915,2017学年度第二学期期中考试,292,英语,3,2017-2018-2,80,14744,23,906
